Order Date,Category,Sub Category,Sales,Discount,Profit
2017-09-08,"Eggs, Meat & Fish",Chicken,1477,0.23,73.85
2017-09-08,Snacks,Chocolates,505,0.14,45.45
2017-09-08,Fruits & Veggies,Fresh Vegetables,1709,0.32,170.9
2017-09-08,Oil & Masala,Spices,1810,0.29,307.7
2017-09-08,Bakery,Cakes,1147,0.18,344.1
2017-09-08,Oil & Masala,Edible Oil & Ghee,979,0.13,195.8
2017-09-08,Snacks,Chocolates,2472,0.12,1062.96
2017-09-08,Fruits & Veggies,Fresh Fruits,1851,0.34,296.16
2017-09-08,Oil & Masala,Edible Oil & Ghee,504,0.31,70.56
2017-09-08,"Eggs, Meat & Fish",Mutton,879,0.17,184.59
2017-09-08,Bakery,Biscuits,2386,0.22,429.48
2017-09-08,Fruits & Veggies,Organic Vegetables,1174,0.13,363.94
2017-09-08,"Eggs, Meat & Fish",Chicken,650,0.13,273
2017-09-08,Fruits & Veggies,Fresh Fruits,2210,0.14,950.3
2017-09-08,Food Grains,Atta & Flour,2267,0.17,249.37
2017-09-08,Snacks,Chocolates,873,0.27,314.28
2017-09-08,Beverages,Soft Drinks,1021,0.22,316.51
2017-09-08,Beverages,Health Drinks,2354,0.14,164.78
2017-09-09,Food Grains,Rice,1612,0.3,386.88
2017-09-09,Beverages,Soft Drinks,1225,0.28,147
2017-09-09,"Eggs, Meat & Fish",Eggs,1146,0.15,481.32
2017-09-10,Snacks,Noodles,781,0.1,62.48
2017-09-10,Snacks,Chocolates,1641,0.34,114.87
2017-09-10,Oil & Masala,Spices,2398,0.34,287.76
2017-09-10,Bakery,Biscuits,885,0.26,115.05
2017-09-10,Oil & Masala,Masalas,1536,0.35,460.8
2017-09-10,Bakery,Biscuits,1541,0.19,77.05
2017-09-10,"Eggs, Meat & Fish",Eggs,777,0.28,341.88
2017-09-10,Bakery,Cakes,1944,0.22,505.44
2017-09-10,"Eggs, Meat & Fish",Chicken,1519,0.28,106.33
2017-09-10,Bakery,Breads & Buns,1928,0.32,848.32
2017-09-10,Bakery,Cakes,976,0.13,331.84
2017-09-11,Beverages,Health Drinks,1474,0.14,235.84
2017-09-11,Beverages,Health Drinks,531,0.14,127.44
2017-09-11,Snacks,Chocolates,1138,0.29,102.42
2017-09-11,Beverages,Health Drinks,885,0.19,265.5
2017-09-11,Snacks,Cookies,1126,0.12,495.44
2017-09-11,Snacks,Chocolates,2070,0.2,248.4
2017-09-11,Food Grains,Atta & Flour,2227,0.18,1002.15
2017-09-11,Food Grains,Dals & Pulses,1484,0.21,445.2
2017-09-11,"Eggs, Meat & Fish",Eggs,1760,0.11,334.4
2017-09-11,"Eggs, Meat & Fish",Chicken,931,0.24,335.16
2017-09-11,Food Grains,Dals & Pulses,2283,0.14,1027.35
2017-09-11,Food Grains,Rice,1639,0.24,442.53
2017-09-11,Oil & Masala,Spices,1929,0.1,810.18
2017-09-11,Oil & Masala,Spices,1561,0.32,577.57
2017-09-11,Fruits & Veggies,Fresh Fruits,1000,0.29,420
2017-09-11,Beverages,Soft Drinks,1101,0.32,264.24
2017-09-11,"Eggs, Meat & Fish",Chicken,1266,0.23,177.24
2017-09-12,Snacks,Noodles,1401,0.26,196.14
2017-09-12,Oil & Masala,Edible Oil & Ghee,678,0.29,189.84
2017-09-12,Snacks,Chocolates,2417,0.28,797.61
2017-09-12,Beverages,Soft Drinks,2211,0.18,641.19
2017-09-12,Food Grains,Rice,918,0.17,64.26
2017-09-12,Beverages,Soft Drinks,1129,0.18,451.6
2017-09-12,Beverages,Soft Drinks,2433,0.32,340.62
2017-09-12,Snacks,Cookies,1371,0.3,575.82
2017-09-12,Food Grains,Dals & Pulses,1697,0.3,305.46
2017-09-12,Bakery,Biscuits,907,0.17,362.8
2017-09-12,"Eggs, Meat & Fish",Fish,2087,0.19,459.14
2017-09-12,Fruits & Veggies,Organic Vegetables,2205,0.27,595.35
2017-09-12,Oil & Masala,Edible Oil & Ghee,1772,0.22,708.8
2017-09-12,"Eggs, Meat & Fish",Mutton,1186,0.26,59.3
2017-09-12,Bakery,Breads & Buns,2046,0.11,184.14
2017-09-13,Beverages,Soft Drinks,1464,0.3,424.56
2017-09-13,Food Grains,Dals & Pulses,2033,0.28,447.26
2017-09-13,Food Grains,Atta & Flour,1477,0.14,354.48
2017-09-13,Bakery,Breads & Buns,693,0.26,194.04
2017-09-13,"Eggs, Meat & Fish",Mutton,1615,0.3,96.9
2017-09-13,Oil & Masala,Masalas,1405,0.15,224.8
2017-09-13,Beverages,Soft Drinks,1576,0.25,315.2
2017-09-13,Oil & Masala,Masalas,2081,0.22,894.83
2017-09-13,"Eggs, Meat & Fish",Chicken,1936,0.27,425.92
2017-09-13,Oil & Masala,Spices,1350,0.14,108
2017-09-14,Fruits & Veggies,Fresh Fruits,1031,0.32,175.27
2017-09-14,Bakery,Breads & Buns,643,0.26,212.19
2017-09-14,Oil & Masala,Masalas,1214,0.21,485.6
2017-09-15,Beverages,Soft Drinks,2031,0.26,243.72
2017-09-15,Food Grains,Dals & Pulses,1967,0.2,885.15
2017-09-15,Beverages,Soft Drinks,1504,0.25,240.64
2017-09-15,Oil & Masala,Spices,794,0.2,269.96
2017-09-15,Fruits & Veggies,Fresh Fruits,1344,0.19,134.4
2017-09-15,Fruits & Veggies,Organic Vegetables,1011,0.27,333.63
2017-09-15,Snacks,Chocolates,1482,0.24,192.66
2017-09-16,Food Grains,Dals & Pulses,1808,0.16,379.68
2017-09-16,Oil & Masala,Edible Oil & Ghee,1966,0.19,412.86
2017-09-16,Fruits & Veggies,Organic Fruits,763,0.16,343.35
2017-09-16,Oil & Masala,Spices,918,0.19,201.96
2017-09-17,Food Grains,Dals & Pulses,1878,0.12,450.72
2017-09-17,"Eggs, Meat & Fish",Chicken,769,0.34,46.14
2017-09-17,Beverages,Health Drinks,1241,0.14,409.53
2017-09-17,Fruits & Veggies,Fresh Vegetables,1213,0.34,145.56
2017-09-17,Snacks,Noodles,2369,0.25,615.94
2017-09-17,Oil & Masala,Spices,2296,0.14,298.48
2017-09-17,Fruits & Veggies,Organic Fruits,1720,0.34,653.6
2017-09-17,"Eggs, Meat & Fish",Fish,1139,0.11,102.51
2017-09-17,"Eggs, Meat & Fish",Fish,1569,0.16,423.63
2017-09-17,Snacks,Noodles,1746,0.23,122.22
2017-09-17,Bakery,Cakes,2496,0.12,673.92
2017-09-17,Food Grains,Rice,2469,0.24,543.18
2017-09-17,Oil & Masala,Masalas,2269,0.18,816.84
2017-09-17,Oil & Masala,Masalas,2132,0.31,383.76
2017-09-18,"Eggs, Meat & Fish",Mutton,994,0.31,357.84
2017-09-18,Beverages,Soft Drinks,1655,0.32,380.65
2017-09-18,Snacks,Cookies,650,0.35,253.5
2017-09-18,Fruits & Veggies,Organic Vegetables,619,0.31,229.03
2017-09-18,Snacks,Noodles,1474,0.28,397.98
2017-09-18,Bakery,Breads & Buns,1269,0.16,558.36
2017-09-18,Snacks,Cookies,2207,0.23,132.42
2017-09-18,Oil & Masala,Spices,1360,0.16,176.8
2017-09-18,Snacks,Cookies,1987,0.31,894.15
2017-09-18,Oil & Masala,Spices,2063,0.2,309.45
2017-09-18,Bakery,Breads & Buns,639,0.28,70.29
2017-09-18,Fruits & Veggies,Fresh Fruits,1320,0.29,580.8
2017-09-18,Fruits & Veggies,Organic Vegetables,1602,0.26,224.28
2017-09-18,Snacks,Noodles,2439,0.32,999.99
2017-09-18,Oil & Masala,Spices,575,0.24,92
2017-09-19,Beverages,Health Drinks,1972,0.3,216.92
2017-09-19,Oil & Masala,Masalas,1797,0.28,682.86
2017-09-19,"Eggs, Meat & Fish",Mutton,949,0.32,94.9
2017-09-19,Oil & Masala,Masalas,894,0.21,348.66
2017-09-19,Bakery,Biscuits,1920,0.11,864
2017-09-19,Bakery,Biscuits,677,0.25,54.16
2017-09-19,Oil & Masala,Masalas,1645,0.13,658
2017-09-19,Fruits & Veggies,Organic Fruits,773,0.13,123.68
2017-09-19,Bakery,Biscuits,1758,0.16,544.98
2017-09-19,Bakery,Cakes,898,0.17,278.38
2017-09-19,"Eggs, Meat & Fish",Fish,795,0.33,127.2
2017-09-19,Fruits & Veggies,Organic Fruits,1961,0.14,725.57
2017-09-19,Food Grains,Rice,1712,0.1,342.4
2017-09-19,Snacks,Chocolates,1125,0.22,236.25
2017-09-19,Fruits & Veggies,Organic Vegetables,1003,0.27,100.3
2017-09-19,Beverages,Health Drinks,1524,0.24,259.08
2017-09-20,Food Grains,Atta & Flour,1791,0.3,537.3
2017-09-20,"Eggs, Meat & Fish",Fish,1105,0.25,453.05
2017-09-20,Fruits & Veggies,Organic Fruits,2492,0.15,822.36
2017-09-20,Food Grains,Atta & Flour,2410,0.28,915.8
2017-09-20,"Eggs, Meat & Fish",Chicken,654,0.26,130.8
2017-09-20,"Eggs, Meat & Fish",Fish,1128,0.25,417.36
2017-09-20,"Eggs, Meat & Fish",Mutton,1142,0.15,102.78
2017-09-20,Beverages,Health Drinks,2234,0.31,580.84
2017-09-20,Fruits & Veggies,Fresh Fruits,903,0.23,297.99
2017-09-20,Food Grains,Rice,1638,0.32,458.64
2017-09-22,Snacks,Noodles,1835,0.19,293.6
2017-09-22,Snacks,Cookies,2126,0.28,616.54
2017-09-22,Bakery,Biscuits,2007,0.31,863.01
2017-09-22,Snacks,Noodles,1592,0.15,382.08
2017-09-22,Snacks,Cookies,1783,0.27,499.24
2017-09-22,Beverages,Health Drinks,1727,0.2,189.97
2017-09-22,Beverages,Soft Drinks,1747,0.32,331.93
2017-09-22,Food Grains,Dals & Pulses,2490,0.14,697.2
2017-09-22,Oil & Masala,Masalas,2122,0.23,190.98
2017-09-22,Food Grains,Dals & Pulses,531,0.23,31.86
2017-09-22,Snacks,Cookies,963,0.28,414.09
2017-09-22,"Eggs, Meat & Fish",Chicken,2270,0.16,839.9
2017-09-22,Bakery,Biscuits,2274,0.18,204.66
2017-09-22,Oil & Masala,Masalas,1151,0.19,299.26
2017-09-23,Beverages,Health Drinks,2393,0.32,454.67
2017-09-23,Snacks,Cookies,1422,0.35,597.24
2017-09-23,Beverages,Soft Drinks,1553,0.34,481.43
2017-09-23,Oil & Masala,Edible Oil & Ghee,1852,0.11,111.12
2017-09-23,Food Grains,Atta & Flour,1398,0.25,139.8
2017-09-23,Oil & Masala,Edible Oil & Ghee,1826,0.27,456.5
2017-09-23,Food Grains,Organic Staples,1009,0.22,242.16
2017-09-23,"Eggs, Meat & Fish",Fish,811,0.22,251.41
2017-09-23,Bakery,Biscuits,2089,0.25,814.71
2017-09-23,Oil & Masala,Spices,1660,0.28,498
2017-09-23,Snacks,Cookies,1369,0.24,150.59
2017-09-23,Bakery,Breads & Buns,2023,0.24,283.22
2017-09-23,Food Grains,Rice,544,0.3,27.2
2017-09-24,Bakery,Cakes,1724,0.13,241.36
2017-09-24,Food Grains,Organic Staples,1624,0.27,519.68
2017-09-24,Fruits & Veggies,Fresh Fruits,2425,0.29,436.5
2017-09-24,Food Grains,Organic Staples,1752,0.24,438
2017-09-24,Food Grains,Organic Staples,2108,0.32,927.52
2017-09-24,Snacks,Cookies,2168,0.21,498.64
2017-09-24,"Eggs, Meat & Fish",Chicken,1563,0.21,406.38
2017-09-24,"Eggs, Meat & Fish",Fish,553,0.2,33.18
2017-09-24,Food Grains,Dals & Pulses,1460,0.22,365
2017-09-24,Oil & Masala,Spices,568,0.24,45.44
2017-09-24,Fruits & Veggies,Fresh Vegetables,1037,0.2,414.8
2017-09-24,Snacks,Chocolates,1263,0.31,505.2
2017-09-25,Beverages,Soft Drinks,1016,0.22,71.12
2017-09-25,"Eggs, Meat & Fish",Fish,2266,0.12,906.4
2017-09-25,Food Grains,Rice,2103,0.18,946.35
2017-09-25,Fruits & Veggies,Organic Fruits,2031,0.2,385.89
2017-09-25,Snacks,Chocolates,737,0.13,316.91
2017-09-25,Food Grains,Atta & Flour,2470,0.25,123.5
2017-09-25,Food Grains,Rice,2050,0.19,348.5
2017-09-25,Beverages,Health Drinks,958,0.22,373.62
2017-09-25,Oil & Masala,Masalas,1137,0.13,295.62
2017-09-25,"Eggs, Meat & Fish",Eggs,1429,0.16,314.38
2017-09-25,Beverages,Health Drinks,1017,0.24,355.95
2017-09-25,Beverages,Soft Drinks,1714,0.28,599.9
2017-09-25,Snacks,Cookies,1332,0.29,159.84
2017-09-25,Food Grains,Atta & Flour,1899,0.12,341.82
2017-09-25,Fruits & Veggies,Organic Fruits,563,0.31,101.34
2017-09-25,"Eggs, Meat & Fish",Eggs,2446,0.24,1051.78
2017-09-25,Food Grains,Dals & Pulses,1782,0.11,302.94
2017-09-25,Fruits & Veggies,Fresh Vegetables,1369,0.27,410.7
2017-09-25,Food Grains,Dals & Pulses,1982,0.31,515.32
2017-09-25,"Eggs, Meat & Fish",Eggs,1485,0.26,430.65
2017-09-26,Food Grains,Dals & Pulses,1542,0.2,647.64
2017-09-26,"Eggs, Meat & Fish",Chicken,2411,0.3,699.19
2017-09-26,Food Grains,Organic Staples,2459,0.24,786.88
2017-09-26,Food Grains,Atta & Flour,1301,0.2,169.13
2017-09-26,Beverages,Soft Drinks,734,0.22,176.16
2017-09-26,Bakery,Cakes,2216,0.24,642.64
2017-09-26,"Eggs, Meat & Fish",Fish,1396,0.29,432.76
2017-09-26,Fruits & Veggies,Fresh Vegetables,703,0.21,189.81
2017-09-26,Beverages,Soft Drinks,1465,0.22,205.1
2017-09-26,Fruits & Veggies,Fresh Vegetables,1358,0.25,298.76
2017-09-26,Oil & Masala,Edible Oil & Ghee,714,0.15,71.4
2017-09-26,Beverages,Health Drinks,1159,0.26,69.54
2017-09-26,"Eggs, Meat & Fish",Chicken,613,0.3,61.3
2017-09-26,Snacks,Cookies,1808,0.17,614.72
2017-09-26,"Eggs, Meat & Fish",Fish,750,0.29,150
2017-09-26,Beverages,Soft Drinks,1316,0.18,78.96
2017-09-26,Beverages,Health Drinks,1693,0.34,304.74
2017-09-27,Food Grains,Atta & Flour,690,0.22,48.3
2017-09-27,Bakery,Biscuits,2081,0.23,811.59
2017-09-27,Food Grains,Organic Staples,1759,0.31,422.16
2017-09-27,"Eggs, Meat & Fish",Fish,1987,0.28,178.83
2017-09-27,Beverages,Soft Drinks,2172,0.11,325.8
2017-09-28,Snacks,Chocolates,2091,0.27,522.75
2017-09-29,Beverages,Health Drinks,1677,0.31,603.72
2017-09-29,Snacks,Cookies,1364,0.12,381.92
2017-09-29,Snacks,Cookies,1798,0.22,323.64
2017-09-29,Snacks,Cookies,2173,0.2,782.28
2017-09-29,Food Grains,Organic Staples,849,0.1,288.66
2017-09-29,Beverages,Health Drinks,1298,0.18,129.8
2017-09-29,Food Grains,Organic Staples,2332,0.33,559.68
2017-09-29,Snacks,Chocolates,522,0.19,31.32
2017-09-29,Fruits & Veggies,Fresh Vegetables,1956,0.23,567.24
2017-09-29,"Eggs, Meat & Fish",Eggs,1670,0.27,517.7
2017-09-30,Fruits & Veggies,Fresh Vegetables,826,0.31,90.86
2017-09-30,Fruits & Veggies,Organic Fruits,1995,0.33,558.6
2017-10-01,Snacks,Chocolates,2139,0.17,962.55
2017-10-01,Fruits & Veggies,Fresh Fruits,732,0.34,175.68
2017-10-01,Oil & Masala,Edible Oil & Ghee,2108,0.21,210.8
2017-10-01,Oil & Masala,Edible Oil & Ghee,662,0.24,132.4
2017-10-01,Beverages,Health Drinks,1463,0.33,160.93
2017-10-01,Food Grains,Rice,1216,0.25,474.24
2017-10-01,Oil & Masala,Masalas,734,0.35,110.1
2017-10-01,Bakery,Breads & Buns,2223,0.27,689.13
2017-10-02,Oil & Masala,Spices,1203,0.35,132.33
2017-10-02,Oil & Masala,Spices,2378,0.12,856.08
2017-10-02,Oil & Masala,Edible Oil & Ghee,2023,0.21,586.67
2017-10-02,Food Grains,Atta & Flour,651,0.12,188.79
2017-10-02,"Eggs, Meat & Fish",Chicken,1931,0.2,675.85
2017-10-02,Bakery,Biscuits,742,0.28,118.72
2017-10-02,Oil & Masala,Edible Oil & Ghee,2077,0.12,311.55
2017-10-03,Food Grains,Dals & Pulses,2263,0.3,429.97
2017-10-03,Snacks,Chocolates,618,0.12,148.32
2017-10-03,Beverages,Soft Drinks,2278,0.24,432.82
2017-10-03,Oil & Masala,Masalas,1274,0.2,407.68
2017-10-03,Food Grains,Dals & Pulses,1604,0.24,160.4
2017-10-03,Food Grains,Rice,2208,0.33,772.8
2017-10-03,Oil & Masala,Edible Oil & Ghee,1784,0.34,642.24
2017-10-04,Fruits & Veggies,Fresh Vegetables,2308,0.31,207.72
2017-10-04,"Eggs, Meat & Fish",Mutton,1747,0.2,454.22
2017-10-04,Beverages,Soft Drinks,519,0.19,155.7
2017-10-04,"Eggs, Meat & Fish",Chicken,1319,0.25,197.85
2017-10-04,Snacks,Cookies,1059,0.1,148.26
2017-10-04,Snacks,Noodles,1694,0.34,338.8
2017-10-04,Snacks,Cookies,1444,0.26,303.24
2017-10-06,Bakery,Biscuits,2079,0.1,270.27
2017-10-06,Oil & Masala,Edible Oil & Ghee,650,0.19,84.5
2017-10-06,Beverages,Health Drinks,1730,0.27,363.3
2017-10-06,Oil & Masala,Spices,1562,0.23,562.32
2017-10-06,Oil & Masala,Masalas,1213,0.25,545.85
2017-10-07,"Eggs, Meat & Fish",Chicken,799,0.35,359.55
2017-10-07,Food Grains,Atta & Flour,1073,0.1,472.12
2017-10-07,Beverages,Soft Drinks,2173,0.35,347.68
2017-10-07,Food Grains,Atta & Flour,1252,0.13,187.8
2017-10-07,"Eggs, Meat & Fish",Mutton,691,0.24,165.84
2017-10-08,Food Grains,Dals & Pulses,696,0.2,118.32
2017-10-08,Beverages,Soft Drinks,1888,0.32,774.08
2017-10-08,"Eggs, Meat & Fish",Chicken,677,0.23,33.85
2017-10-08,Fruits & Veggies,Organic Fruits,1044,0.3,271.44
2017-10-09,Fruits & Veggies,Fresh Fruits,1447,0.2,159.17
2017-10-09,Bakery,Cakes,583,0.26,69.96
2017-10-09,Snacks,Noodles,2155,0.14,581.85
2017-10-09,Food Grains,Dals & Pulses,846,0.17,118.44
2017-10-09,Food Grains,Rice,2071,0.31,455.62
2017-10-10,Beverages,Health Drinks,1539,0.1,184.68
2017-10-10,Oil & Masala,Spices,2114,0.33,803.32
2017-10-10,Bakery,Breads & Buns,1981,0.21,435.82
2017-10-10,Fruits & Veggies,Fresh Fruits,1466,0.13,234.56
2017-10-10,Fruits & Veggies,Fresh Fruits,1266,0.14,303.84
2017-10-10,Snacks,Cookies,2117,0.23,296.38
2017-10-10,Oil & Masala,Masalas,2078,0.15,228.58
2017-10-11,Beverages,Soft Drinks,1189,0.12,118.9
2017-10-11,Oil & Masala,Spices,1559,0.1,93.54
2017-10-13,Bakery,Cakes,1658,0.12,315.02
2017-10-13,Beverages,Health Drinks,2373,0.18,664.44
2017-10-13,Fruits & Veggies,Organic Fruits,1430,0.19,514.8
2017-10-13,Oil & Masala,Spices,1873,0.3,674.28
2017-10-13,"Eggs, Meat & Fish",Eggs,867,0.14,329.46
2017-10-13,Snacks,Noodles,1101,0.19,484.44
2017-10-13,"Eggs, Meat & Fish",Mutton,1088,0.28,424.32
2017-10-13,Fruits & Veggies,Organic Fruits,1011,0.15,323.52
2017-10-13,Bakery,Biscuits,1905,0.26,209.55
2017-10-13,"Eggs, Meat & Fish",Mutton,2364,0.2,756.48
2017-10-13,Food Grains,Organic Staples,2315,0.21,231.5
2017-10-13,"Eggs, Meat & Fish",Eggs,2323,0.29,394.91
2017-10-13,Snacks,Cookies,1693,0.13,220.09
2017-10-13,Oil & Masala,Masalas,2231,0.13,624.68
2017-10-13,Oil & Masala,Spices,2099,0.12,146.93
2017-10-13,Food Grains,Atta & Flour,2471,0.22,716.59
2017-10-13,Food Grains,Rice,2044,0.25,633.64
2017-10-13,Snacks,Chocolates,2310,0.25,115.5
2017-10-13,Food Grains,Atta & Flour,1632,0.16,293.76
2017-10-14,Oil & Masala,Masalas,2132,0.35,255.84
2017-10-14,Food Grains,Rice,798,0.15,359.1
2017-10-14,Oil & Masala,Edible Oil & Ghee,630,0.16,100.8
2017-10-14,Food Grains,Rice,890,0.27,133.5
2017-10-14,Food Grains,Organic Staples,609,0.3,249.69
2017-10-14,"Eggs, Meat & Fish",Fish,2463,0.33,221.67
2017-10-14,Beverages,Health Drinks,1279,0.1,473.23
2017-10-14,"Eggs, Meat & Fish",Chicken,626,0.28,269.18
2017-10-14,Food Grains,Atta & Flour,1550,0.11,186
2017-10-14,Food Grains,Organic Staples,2493,0.16,349.02
2017-10-15,"Eggs, Meat & Fish",Mutton,1995,0.25,618.45
2017-10-15,Bakery,Breads & Buns,1831,0.34,91.55
2017-10-15,Bakery,Cakes,747,0.19,141.93
2017-10-15,Bakery,Cakes,1055,0.32,253.2
2017-10-15,Oil & Masala,Edible Oil & Ghee,1259,0.35,151.08
2017-10-15,Oil & Masala,Spices,1858,0.24,836.1
2017-10-15,"Eggs, Meat & Fish",Mutton,2344,0.2,632.88
2017-10-15,"Eggs, Meat & Fish",Eggs,2000,0.16,380
2017-10-15,Beverages,Soft Drinks,1989,0.25,556.92
2017-10-15,Snacks,Cookies,2178,0.26,675.18
2017-10-15,Food Grains,Dals & Pulses,2064,0.15,206.4
2017-10-15,Fruits & Veggies,Fresh Vegetables,896,0.31,62.72
2017-10-15,Bakery,Breads & Buns,2141,0.11,578.07
2017-10-16,Bakery,Breads & Buns,1504,0.17,391.04
2017-10-17,Snacks,Noodles,1177,0.31,411.95
2017-10-17,Oil & Masala,Spices,1739,0.26,86.95
2017-10-17,"Eggs, Meat & Fish",Eggs,1236,0.33,197.76
2017-10-17,Food Grains,Rice,867,0.3,164.73
2017-10-17,Bakery,Biscuits,1634,0.34,653.6
2017-10-17,Food Grains,Atta & Flour,1052,0.16,294.56
2017-10-18,"Eggs, Meat & Fish",Mutton,1171,0.34,421.56
2017-10-20,Bakery,Breads & Buns,1070,0.28,310.3
2017-10-20,"Eggs, Meat & Fish",Mutton,1224,0.27,550.8
2017-10-20,Beverages,Soft Drinks,2114,0.3,761.04
2017-10-20,Fruits & Veggies,Organic Fruits,651,0.34,162.75
2017-10-20,Snacks,Cookies,2229,0.12,824.73
2017-10-20,Food Grains,Rice,2108,0.13,653.48
2017-10-20,Bakery,Cakes,2262,0.16,452.4
2017-10-20,Fruits & Veggies,Organic Fruits,1138,0.11,386.92
2017-10-20,Snacks,Noodles,1916,0.13,574.8
2017-10-20,Beverages,Soft Drinks,2443,0.23,219.87
2017-10-21,Snacks,Noodles,595,0.11,196.35
2017-10-21,"Eggs, Meat & Fish",Mutton,2439,0.21,658.53
2017-10-21,Bakery,Biscuits,2415,0.24,555.45
2017-10-21,Oil & Masala,Spices,1725,0.27,362.25
2017-10-21,Snacks,Noodles,913,0.23,155.21
2017-10-21,"Eggs, Meat & Fish",Chicken,1074,0.27,75.18
2017-10-21,"Eggs, Meat & Fish",Fish,1474,0.27,132.66
2017-10-21,Oil & Masala,Spices,2284,0.16,776.56
2017-10-21,Beverages,Soft Drinks,2181,0.1,479.82
2017-10-21,Snacks,Chocolates,1923,0.34,653.82
2017-10-21,Food Grains,Organic Staples,876,0.15,289.08
2017-10-21,Snacks,Noodles,1256,0.32,113.04
2017-10-21,Beverages,Soft Drinks,762,0.14,91.44
2017-10-21,Fruits & Veggies,Fresh Fruits,2062,0.25,350.54
2017-10-21,Food Grains,Organic Staples,2448,0.31,783.36
2017-10-21,Beverages,Soft Drinks,1793,0.18,251.02
2017-10-21,Bakery,Breads & Buns,813,0.23,252.03
2017-10-21,Food Grains,Organic Staples,770,0.34,331.1
2017-10-21,Snacks,Cookies,964,0.3,106.04
2017-10-21,Fruits & Veggies,Organic Vegetables,2051,0.27,635.81
2017-10-21,Snacks,Noodles,1285,0.15,295.55
2017-10-22,Fruits & Veggies,Fresh Vegetables,2172,0.22,304.08
2017-10-22,Bakery,Biscuits,805,0.27,193.2
2017-10-22,Snacks,Chocolates,2292,0.21,252.12
2017-10-22,Beverages,Health Drinks,1474,0.23,619.08
2017-10-22,Beverages,Soft Drinks,1911,0.17,114.66
2017-10-23,"Eggs, Meat & Fish",Fish,1051,0.21,147.14
2017-10-23,Fruits & Veggies,Fresh Vegetables,861,0.34,301.35
2017-10-23,Oil & Masala,Edible Oil & Ghee,940,0.32,84.6
2017-10-23,Beverages,Health Drinks,1937,0.22,174.33
2017-10-24,Beverages,Health Drinks,2348,0.32,986.16
2017-10-24,Beverages,Health Drinks,2283,0.18,228.3
2017-10-24,Snacks,Noodles,1440,0.3,633.6
2017-10-24,Beverages,Health Drinks,900,0.35,297
2017-10-24,Snacks,Noodles,1411,0.16,395.08
2017-10-24,Oil & Masala,Masalas,2386,0.18,190.88
2017-10-25,Snacks,Cookies,545,0.1,43.6
2017-10-27,Food Grains,Atta & Flour,1544,0.14,633.04
2017-10-27,Beverages,Health Drinks,1508,0.33,316.68
2017-10-27,Oil & Masala,Edible Oil & Ghee,2227,0.23,133.62
2017-10-27,Food Grains,Organic Staples,2011,0.26,321.76
2017-10-27,Fruits & Veggies,Organic Vegetables,748,0.16,291.72
2017-10-27,Beverages,Health Drinks,2162,0.22,475.64
2017-10-27,Fruits & Veggies,Organic Vegetables,1942,0.24,194.2
2017-10-27,"Eggs, Meat & Fish",Mutton,739,0.23,162.58
2017-10-27,Beverages,Soft Drinks,1936,0.14,484
2017-10-28,Oil & Masala,Masalas,1949,0.17,97.45
2017-10-28,Fruits & Veggies,Organic Fruits,2368,0.34,876.16
2017-10-28,Food Grains,Organic Staples,2261,0.23,994.84
2017-10-28,"Eggs, Meat & Fish",Mutton,1793,0.21,304.81
2017-10-28,Bakery,Breads & Buns,644,0.33,96.6
2017-10-28,Oil & Masala,Edible Oil & Ghee,1359,0.17,421.29
2017-10-28,Bakery,Breads & Buns,1554,0.23,683.76
2017-10-28,Oil & Masala,Masalas,1727,0.27,224.51
2017-10-28,"Eggs, Meat & Fish",Mutton,1051,0.34,378.36
2017-10-28,Bakery,Biscuits,1879,0.24,93.95
2017-10-28,Bakery,Cakes,1770,0.21,88.5
2017-10-28,Snacks,Noodles,613,0.26,49.04
2017-10-28,Fruits & Veggies,Organic Vegetables,1905,0.34,495.3
2017-10-28,Beverages,Health Drinks,1817,0.35,490.59
2017-10-28,Oil & Masala,Spices,1754,0.34,561.28
2017-10-28,Snacks,Chocolates,759,0.16,68.31
2017-10-28,Food Grains,Organic Staples,1019,0.13,438.17
2017-10-29,"Eggs, Meat & Fish",Fish,2198,0.26,351.68
2017-10-29,"Eggs, Meat & Fish",Fish,2244,0.19,201.96
2017-10-29,Fruits & Veggies,Fresh Vegetables,1382,0.25,414.6
2017-10-29,Snacks,Cookies,1586,0.23,428.22
2017-10-30,"Eggs, Meat & Fish",Eggs,2385,0.12,310.05
2017-10-30,Snacks,Cookies,618,0.21,210.12
2017-10-30,Beverages,Soft Drinks,1456,0.23,334.88
2017-10-30,Oil & Masala,Spices,2416,0.23,483.2
2017-10-31,Fruits & Veggies,Organic Vegetables,843,0.21,252.9
2017-10-31,Snacks,Chocolates,1826,0.35,109.56
2017-10-31,Oil & Masala,Masalas,1800,0.17,270
2017-10-31,Bakery,Biscuits,2259,0.32,451.8
2017-10-31,Beverages,Soft Drinks,1739,0.15,347.8
2017-10-31,Food Grains,Dals & Pulses,1132,0.33,283
2017-10-31,"Eggs, Meat & Fish",Mutton,1813,0.25,145.04
2017-10-31,"Eggs, Meat & Fish",Mutton,1942,0.28,291.3
2017-11-01,Food Grains,Dals & Pulses,985,0.32,216.7
2017-11-01,Fruits & Veggies,Organic Vegetables,671,0.23,187.88
2017-11-01,Fruits & Veggies,Organic Fruits,1249,0.19,137.39
2017-11-01,Food Grains,Organic Staples,741,0.25,303.81
